family,variant,success,cost,expansions,pruned_commitments,frontier_peak
ablation,lifted_no_prune,1.0,45.85499999999999,7506.866464184288,0.0,1651.5106221205433
ablation,scp_exact_certificates,1.0,45.85499999999999,183.41057077458987,13.459986042494219,33.01390273942617
ablation,scp_no_heuristic,1.0,45.85499999999999,236.3965899834093,13.459986042494219,56.73518159601823
ablation,deadend_aware,1.0,45.85499999999999,303.95051652649767,7.806791904646648,82.06663946215436
ablation,scp_false_negative_50,1.0,40.833333333333336,655.5369664480986,4.416666666666667,131.10739328961975
ablation,scp_false_positive_01,0.8709014973221905,35.64825670212159,206.26521993225953,9.111999999999998,41.25304398645191
