zones,zone_size,obligation_pressure,method,replicates,mean_success,ci95_success,mean_cost,ci95_cost,mean_expansions,ci95_expansions,mean_pruned_commitments,ci95_pruned_commitments,mean_frontier_peak,ci95_frontier_peak
4,large,1,deadend_aware_astar,30,1.0,0.0,17.046666666666663,0.206527322694013,177.6139828071056,3.6163867159884786,1.503449243937225,0.06197896246272709,47.95577535791852,0.976424413316889
4,large,1,exact_lifted_astar,30,1.0,0.0,17.046666666666663,0.206527322694013,2231.164585549294,67.94428040965904,0.0,0.0,490.85620882084453,14.947741690124989
4,large,1,greedy_local,30,0.4988031877922714,0.007842072155304598,8.245296389499437,0.17160554061214373,127.84301949774043,2.8876794295864854,0.0,0.0,0.0,0.0
4,large,1,relaxed_agenda,30,0.10305086481407863,0.004204448189378077,1.7561667693090317,0.07336237598657432,242.6246102736555,6.913401999919565,0.0,0.0,0.0,0.0
4,large,1,scp_cut_obligations,30,1.0,0.0,17.046666666666663,0.206527322694013,103.48839400662887,2.3872301365384874,2.592153868857285,0.10686028010815013,18.627910921193195,0.4297014245769278
4,large,1,scp_no_heuristic,30,1.0,0.0,17.046666666666663,0.206527322694013,133.92827537116358,2.0949509713872994,2.592153868857285,0.10686028010815013,32.14278608907926,0.5027882331329517
4,large,2,deadend_aware_astar,30,1.0,0.0,22.040000000000003,0.35991860382496205,216.52432401751696,5.187573096886983,2.7641813653747977,0.06447993186141251,58.46156748472959,1.4006447361594858
4,large,2,exact_lifted_astar,30,1.0,0.0,22.040000000000003,0.35991860382496205,3643.1561193944844,122.91584217155743,0.0,0.0,801.4943462667867,27.04148527774264
4,large,2,greedy_local,30,0.38339602420695634,0.009121451127796769,8.211063835755395,0.2620359760181041,148.85788044019904,4.097199326809079,0.0,0.0,0.0,0.0
4,large,2,relaxed_agenda,30,0.09950114794668187,0.003972048808086301,2.196274483249789,0.10553757195046913,291.3694422547822,7.0315904592058045,0.0,0.0,0.0,0.0
4,large,2,scp_cut_obligations,30,1.0,0.0,22.040000000000003,0.35991860382496205,126.98181451650308,2.8435915804206218,4.7658299403013755,0.11117229631278025,22.85672661297055,0.5118464844757118
4,large,2,scp_no_heuristic,30,1.0,0.0,22.040000000000003,0.35991860382496205,162.37688508237497,2.8629543146948166,4.7658299403013755,0.11117229631278025,38.97045241976999,0.6871090355267561
4,medium,1,deadend_aware_astar,30,1.0,0.0,17.055000000000003,0.21379784952092024,141.87872095990772,3.0123387121135465,1.5614921428986686,0.06044545726818626,38.3072546591751,0.8133314522706577
4,medium,1,exact_lifted_astar,30,1.0,0.0,17.055000000000003,0.21379784952092024,1774.8327375439417,59.534953679394675,0.0,0.0,390.4632022596672,13.097689809466825
4,medium,1,greedy_local,30,0.5035866355505182,0.00793881782625284,8.361251876164731,0.19639615079616132,123.71457028019134,2.9199609707235683,0.0,0.0,0.0,0.0
4,medium,1,relaxed_agenda,30,0.10083820823346383,0.004793107353925721,1.7204782661944007,0.08676522272992133,236.30038647431033,6.540999703461865,0.0,0.0,0.0,0.0
4,medium,1,scp_cut_obligations,30,1.0,0.0,17.055000000000003,0.21379784952092024,82.33544413639602,1.811564755240372,2.6922278325839115,0.1042163056348039,14.820379944551284,0.32608165594326705
