map_size,extraction_noise,policy,replicates,mean_success,ci95_success,mean_cost,ci95_cost,mean_expansions,ci95_expansions,mean_true_cuts,ci95_true_cuts,mean_false_positive_cuts,ci95_false_positive_cuts,mean_false_negative_cuts,ci95_false_negative_cuts
20,0.0,exact_grid_lifted,30,1.0,0.0,41.46000000000001,0.8786820349937117,1924.6666666666667,68.34193605506643,9.733333333333333,0.8660650785631027,0.0,0.0,0.0,0.0
20,0.0,local_replan,30,0.4800000000000003,1.2122398512571408e-16,20.192000000000007,0.46863041866331256,260.0,0.0,9.733333333333333,0.8660650785631027,0.0,0.0,9.733333333333333,0.8660650785631027
20,0.0,relaxed_grid,30,0.3,0.0,11.267000000000001,0.24895990991488456,200.0,0.0,9.733333333333333,0.8660650785631027,0.0,0.0,9.733333333333333,0.8660650785631027
20,0.0,scp_aggressive,30,1.0,0.0,37.55666666666668,0.8298663663829489,180.0,0.0,9.733333333333333,0.8660650785631027,0.0,0.0,0.0,0.0
20,0.0,scp_conservative,30,1.0,0.0,41.06666666666667,0.9763133722152344,280.0,0.0,9.733333333333333,0.8660650785631027,0.0,0.0,0.0,0.0
20,0.0,scp_extracted,30,1.0,0.0,39.059999999999995,0.8786820349937117,230.0,0.0,9.733333333333333,0.8660650785631027,0.0,0.0,0.0,0.0
20,0.01,exact_grid_lifted,30,1.0,0.0,40.98000000000002,0.8056332561707445,1887.3333333333333,62.66036436883565,9.866666666666667,0.9049599893782482,0.0,0.0,0.0,0.0
20,0.01,local_replan,30,0.4781999999999998,6.061199256285704e-17,19.86124,0.42805980344538874,260.0,0.0,9.866666666666667,0.9049599893782482,0.0,0.0,9.866666666666667,0.9049599893782482
20,0.01,relaxed_grid,30,0.29750000000000004,2.0203997520952348e-17,11.038241666666664,0.22636056628241866,200.0,0.0,9.866666666666667,0.9049599893782482,0.0,0.0,9.866666666666667,0.9049599893782482
20,0.01,scp_aggressive,30,0.9668480000000003,0.0030406655643109215,37.103333333333346,0.760875853050147,180.6906666666667,0.06334719925647812,9.866666666666667,0.9049599893782482,0.11840000000000005,0.010859519872538977,0.03453333333333334,0.0031673599628238686
20,0.01,scp_conservative,30,0.9985199999999997,0.00013574399840673827,40.558,0.8951155687203286,285.55,0.5090399940252645,9.866666666666667,0.9049599893782482,0.014800000000000006,0.001357439984067372,0.12333333333333335,0.011311999867228101
20,0.01,scp_extracted,30,0.992896,0.0006515711923523415,38.591840000000005,0.8056170189026,232.7626666666667,0.2533887970259074,9.866666666666667,0.9049599893782482,0.044399999999999995,0.004072319952202117,0.07893333333333337,0.007239679915025986
20,0.03,exact_grid_lifted,30,1.0,0.0,42.09000000000001,0.8528621475705326,1973.6666666666667,66.33372258881919,8.833333333333334,0.9401395510661844,0.0,0.0,0.0,0.0
20,0.03,local_replan,30,0.4746000000000002,8.081599008380939e-17,20.297060000000002,0.4497426391521941,260.0,0.0,8.833333333333334,0.9401395510661844,0.0,0.0,8.833333333333334,0.9401395510661844
20,0.03,relaxed_grid,30,0.2925000000000002,8.081599008380939e-17,11.159362499999999,0.23560316826635938,200.0,0.0,8.833333333333334,0.9401395510661844,0.0,0.0,8.833333333333334,0.9401395510661844
20,0.03,scp_aggressive,30,0.9109600000000001,0.00947660667474714,38.15166666666667,0.8054809171499471,181.85500000000008,0.19742930572389902,8.833333333333334,0.9401395510661844,0.318,0.03384502383838265,0.09275000000000001,0.009871465286194937
20,0.03,scp_conservative,30,0.9960249999999999,0.000423062797979779,41.83291666666666,0.9498092516798456,294.90625,1.5864854924241867,8.833333333333334,0.9401395510661844,0.03975,0.004230627979797831,0.33124999999999993,0.03525523316498193
20,0.03,scp_extracted,30,0.9809200000000003,0.0020307014303029623,39.721800000000016,0.8539054708329576,237.41999999999996,0.7897172228955982,8.833333333333334,0.9401395510661844,0.11924999999999998,0.012691883939393493,0.21200000000000008,0.02256334922558843
20,0.05,exact_grid_lifted,30,1.0,0.0,41.400000000000006,0.8457732638202177,1920.0,65.7823649637947,8.933333333333334,0.9942398393936684,0.0,0.0,0.0,0.0
20,0.05,local_replan,30,0.47100000000000003,2.0203997520952348e-17,19.782,0.44262134139924725,260.0,0.0,8.933333333333334,0.9942398393936684,0.0,0.0,8.933333333333334,0.9942398393936684
20,0.05,relaxed_grid,30,0.2874999999999998,6.061199256285704e-17,10.781250000000002,0.22965093482896184,200.0,0.0,8.933333333333334,0.9942398393936684,0.0,0.0,8.933333333333334,0.9942398393936684
20,0.05,scp_aggressive,30,0.8499200000000003,0.016703229301813637,37.5,0.7987858602746499,183.1266666666666,0.3479839437877851,8.933333333333334,0.9942398393936684,0.536,0.05965439036362013,0.15633333333333332,0.017399197189389197
20,0.05,scp_conservative,30,0.9932999999999998,0.0007456798795452526,41.11166666666668,0.9397715153754721,305.125,2.7962995482946926,8.933333333333334,0.9942398393936684,0.067,0.007456798795452516,0.5583333333333333,0.06213998996210428
20,0.05,scp_extracted,30,0.9678399999999997,0.003579263421817202,39.0536,0.8457661091746429,242.5066666666667,1.391935775151135,8.933333333333334,0.9942398393936684,0.20099999999999998,0.022370396386357547,0.35733333333333334,0.03976959357574675
20,0.1,exact_grid_lifted,30,1.0,0.0,41.28,0.7011931348878091,1910.6666666666667,54.53724382460736,9.566666666666666,0.9192414330634454,0.0,0.0,0.0,0.0
20,0.1,local_replan,30,0.4619999999999998,6.061199256285704e-17,19.342399999999994,0.359945809242409,260.0,0.0,9.566666666666666,0.9192414330634454,0.0,0.0,9.566666666666666,0.9192414330634454
20,0.1,relaxed_grid,30,0.27500000000000013,6.061199256285704e-17,10.281333333333329,0.18211543920002804,200.0,0.0,9.566666666666666,0.9192414330634454,0.0,0.0,9.566666666666666,0.9192414330634454
20,0.1,scp_aggressive,30,0.6785600000000002,0.030886512150931758,37.38666666666668,0.6622379607273748,186.69666666666666,0.6434690031444111,9.566666666666666,0.9192414330634454,1.1480000000000001,0.1103089719676134,0.33483333333333337,0.032173450157220576
20,0.1,scp_conservative,30,0.9856499999999997,0.0013788621495951679,41.10583333333334,0.7797632998992271,333.8125,5.1707330609818785,9.566666666666666,0.9192414330634454,0.14350000000000002,0.013788621495951675,1.1958333333333333,0.11490517913293065
20,0.1,scp_extracted,30,0.9311200000000001,0.00661853831805681,38.99479999999999,0.7014340186065138,256.7866666666667,2.573876012577646,9.566666666666666,0.9192414330634454,0.4305,0.04136586448785504,0.7653333333333333,0.07353931464507563
30,0.0,exact_grid_lifted,30,1.0,0.0,42.21,0.8694752091407466,2049.6666666666665,67.62584959983583,8.533333333333333,0.9799249013371056,0.0,0.0,0.0,0.0
30,0.0,local_replan,30,0.4800000000000003,1.2122398512571408e-16,19.952,0.4637201115417314,310.0,0.0,8.533333333333333,0.9799249013371056,0.0,0.0,8.533333333333333,0.9799249013371056
30,0.0,relaxed_grid,30,0.3,0.0,11.139499999999998,0.24635130925654472,240.0,0.0,8.533333333333333,0.9799249013371056,0.0,0.0,8.533333333333333,0.9799249013371056
30,0.0,scp_aggressive,30,1.0,0.0,37.13166666666667,0.8211710308551491,230.0,0.0,8.533333333333333,0.9799249013371056,0.0,0.0,0.0,0.0
30,0.0,scp_conservative,30,1.0,0.0,40.56666666666667,0.9660835657119403,350.0,0.0,8.533333333333333,0.9799249013371056,0.0,0.0,0.0,0.0
30,0.0,scp_extracted,30,1.0,0.0,38.60999999999999,0.8694752091407468,290.0,0.0,8.533333333333333,0.9799249013371056,0.0,0.0,0.0,0.0
30,0.01,exact_grid_lifted,30,1.0,0.0,42.87,0.7619004224917476,2101.0,59.258921749358144,8.233333333333333,0.8647895143990585,0.0,0.0,0.0,0.0
30,0.01,local_replan,30,0.4781999999999998,6.061199256285704e-17,20.22786,0.4048230911506151,310.0,0.0,8.233333333333333,0.8647895143990585,0.0,0.0,8.233333333333333,0.8647895143990585
30,0.01,relaxed_grid,30,0.29750000000000004,2.0203997520952348e-17,11.2321125,0.21407285481955635,240.0,0.0,8.233333333333333,0.8647895143990585,0.0,0.0,8.233333333333333,0.8647895143990585
30,0.01,scp_aggressive,30,0.972336,0.0029056927683808378,37.754999999999995,0.719572621242206,230.57633333333342,0.060535266007935164,8.233333333333333,0.8647895143990585,0.09880000000000003,0.010377474172788703,0.02881666666666666,0.003026763300396705
30,0.01,scp_conservative,30,0.9987649999999999,0.0001297184271598593,41.320583333333325,0.8464140298888722,354.63125,0.4864441018494704,8.233333333333333,0.8647895143990585,0.012350000000000003,0.0012971842715985879,0.1029166666666667,0.01080986892998823
